door_state,sphone_signal,target,ts
0,0,normal,1556070206
0,0,normal,1556070211
0,0,normal,1556070216
0,0,normal,1556070221
0,0,normal,1556070226
0,0,normal,1556070231
0,0,normal,1556070236
0,0,normal,1556070241
0,0,normal,1556070246
0,0,normal,1556070251
1,1,normal,1556070256
0,0,normal,1556070261
0,0,normal,1556070266
1,1,normal,1556070271
0,0,normal,1556070276
0,0,normal,1556070281
0,0,normal,1556070286
1,1,normal,1556070291
0,0,normal,1556070296
0,0,normal,1556070301
0,0,normal,1556070306
0,0,normal,1556070311
0,0,normal,1556070316
0,0,normal,1556070321
0,0,normal,1556070326
0,0,normal,1556070331
0,0,normal,1556070336
0,0,normal,1556070341
0,0,normal,1556070346
0,0,normal,1556070351
0,0,normal,1556070356
0,0,normal,1556070361
0,0,normal,1556070366
0,0,normal,1556070371
0,0,normal,1556070376
0,0,normal,1556070381
0,0,normal,1556070386
0,0,normal,1556070391
0,0,normal,1556070396
0,0,normal,1556070401
0,0,normal,1556070406
0,0,normal,1556070411
0,0,normal,1556070416
0,0,normal,1556070421
0,0,normal,1556070426
0,0,normal,1556070431
0,0,normal,1556070436
0,0,normal,1556070441
0,0,normal,1556070446
0,0,normal,1556070451
0,0,normal,1556070456
0,0,normal,1556070461
0,0,normal,1556070466
0,0,normal,1556070471
0,0,normal,1556070476
0,0,normal,1556070481
0,0,normal,1556070486
1,1,normal,1556070491
0,0,normal,1556070496
0,0,normal,1556070501
1,1,normal,1556070506
0,0,normal,1556070511
1,1,normal,1556070516
0,0,normal,1556070521
0,0,normal,1556070526
0,0,normal,1556070531
0,0,normal,1556070536
1,1,normal,1556070541
0,0,normal,1556070546
0,0,normal,1556070551
0,0,normal,1556070556
0,0,normal,1556070561
0,0,normal,1556070566
0,0,normal,1556070571
0,0,normal,1556070576
0,0,normal,1556070581
1,1,normal,1556070586
1,1,normal,1556070591
0,0,normal,1556070596
0,0,normal,1556070601
0,0,normal,1556070606
0,0,normal,1556070611
0,0,normal,1556070616
0,0,normal,1556070621
0,0,normal,1556070626
0,0,normal,1556070631
0,0,normal,1556070636
0,0,normal,1556070641
0,0,normal,1556070646
0,0,normal,1556070651
0,0,normal,1556070656
0,0,normal,1556070661
0,0,normal,1556070666
1,1,normal,1556070671
0,0,normal,1556070676
1,1,normal,1556070681
0,0,normal,1556070686
0,0,normal,1556070691
0,0,normal,1556070696
0,0,normal,1556070701
0,0,normal,1556070706
0,0,normal,1556070711
0,0,normal,1556070716
0,0,normal,1556070721
0,0,normal,1556070726
0,0,normal,1556070731
0,0,normal,1556070736
0,0,normal,1556070741
0,0,normal,1556070746
0,0,normal,1556070751
1,1,normal,1556070756
0,0,normal,1556070761
0,0,normal,1556070766
0,0,normal,1556070771
0,0,normal,1556070776
0,0,normal,1556070781
0,0,normal,1556070786
0,0,normal,1556070791
0,0,normal,1556070796
0,0,normal,1556070801
0,0,normal,1556070806
0,0,normal,1556070811
0,0,normal,1556070816
0,0,normal,1556070821
0,0,normal,1556070826
0,0,normal,1556070831
0,0,normal,1556070836
1,1,normal,1556070841
0,0,normal,1556070846
0,0,normal,1556070851
0,0,normal,1556070856
0,0,normal,1556070861
0,0,normal,1556070866
0,0,normal,1556070871
0,0,normal,1556070876
0,0,normal,1556070881
0,0,normal,1556070886
0,0,normal,1556070891
0,0,normal,1556070896
0,0,normal,1556070901
0,0,normal,1556070906
0,0,normal,1556070911
1,1,normal,1556070916
0,0,normal,1556070921
0,0,normal,1556070926
0,0,normal,1556070931
0,0,normal,1556070936
0,0,normal,1556070941
0,0,normal,1556070946
0,0,normal,1556070951
0,0,normal,1556070956
0,0,normal,1556070961
0,0,normal,1556070966
0,0,normal,1556070971
0,0,normal,1556070976
0,0,normal,1556070981
0,0,normal,1556070986
0,0,normal,1556070991
0,0,normal,1556070996
0,0,normal,1556071001
0,0,normal,1556071006
0,0,normal,1556071011
0,0,normal,1556071016
0,0,normal,1556071021
0,0,normal,1556071026
0,0,normal,1556071031
1,1,normal,1556071036
0,0,normal,1556071041
0,0,normal,1556071046
0,0,normal,1556071051
0,0,normal,1556071056
0,0,normal,1556071061
0,0,normal,1556071066
0,0,normal,1556071071
0,0,normal,1556071076
0,0,normal,1556071081
0,0,normal,1556071086
0,0,normal,1556071091
0,0,normal,1556071096
1,1,normal,1556071101
0,0,normal,1556071106
0,0,normal,1556071111
0,0,normal,1556071116
0,0,normal,1556071121
0,0,normal,1556071126
0,0,normal,1556071131
0,0,normal,1556071136
0,0,normal,1556071141
0,0,normal,1556071146
0,0,normal,1556071151
0,0,normal,1556071156
0,0,normal,1556071161
0,0,normal,1556071166
0,0,normal,1556071171
0,0,normal,1556071176
0,0,normal,1556071181
0,0,normal,1556071186
0,0,normal,1556071191
0,0,normal,1556071196
0,0,normal,1556071201
1,1,normal,1556071206
0,0,normal,1556071211
0,0,normal,1556071216
0,0,normal,1556071221
0,0,normal,1556071226
0,0,normal,1556071231
1,1,normal,1556071236
0,0,normal,1556071241
0,0,normal,1556071246
0,0,normal,1556071251
0,0,normal,1556071256
1,1,normal,1556071261
0,0,normal,1556071266
0,0,normal,1556071271
0,0,normal,1556071276
0,0,normal,1556071281
0,0,normal,1556071286
0,0,normal,1556071291
0,0,normal,1556071296
1,1,normal,1556071301
0,0,normal,1556071306
0,0,normal,1556071311
0,0,normal,1556071316
1,1,normal,1556071321
0,0,normal,1556071326
0,0,normal,1556071331
0,0,normal,1556071336
0,0,normal,1556071341
0,0,normal,1556071346
0,0,normal,1556071351
1,1,normal,1556071356
0,0,normal,1556071361
0,0,normal,1556071366
0,0,normal,1556071371
0,0,normal,1556071376
0,0,normal,1556071381
0,0,normal,1556071386
0,0,normal,1556071391
0,0,normal,1556071396
0,0,normal,1556071401
0,0,normal,1556071406
0,0,normal,1556071411
0,0,normal,1556071416
0,0,normal,1556071421
0,0,normal,1556071426
0,0,normal,1556071431
1,1,normal,1556071436
0,0,normal,1556071441
0,0,normal,1556071446
0,0,normal,1556071451
0,0,normal,1556071456
0,0,normal,1556071461
0,0,normal,1556071466
0,0,normal,1556071471
0,0,normal,1556071476
0,0,normal,1556071481
0,0,normal,1556071486
0,0,normal,1556071491
0,0,normal,1556071496
0,0,normal,1556071501
0,0,normal,1556071506
0,0,normal,1556071511
0,0,normal,1556071516
0,0,normal,1556071521
0,0,normal,1556071526
1,1,normal,1556071531
0,0,normal,1556071536
0,0,normal,1556071541
0,0,normal,1556071546
0,0,normal,1556071551
1,1,normal,1556071556
0,0,normal,1556071561
0,0,normal,1556071566
0,0,normal,1556071571
0,0,normal,1556071576
0,0,normal,1556071581
0,0,normal,1556071586
0,0,normal,1556071591
1,1,normal,1556071596
0,0,normal,1556071601
0,0,normal,1556071606
0,0,normal,1556071611
1,1,normal,1556071616
0,0,normal,1556071621
0,0,normal,1556071626
0,0,normal,1556071631
0,0,normal,1556071636
0,0,normal,1556071641
0,0,normal,1556071646
0,0,normal,1556071651
0,0,normal,1556071656
0,0,normal,1556071661
0,0,normal,1556071666
0,0,normal,1556071671
0,0,normal,1556071676
0,0,normal,1556071681
0,0,normal,1556071686
1,1,normal,1556071691
0,0,normal,1556071696
0,0,normal,1556071701
0,0,normal,1556071706
0,0,normal,1556071711
1,1,normal,1556071716
1,1,normal,1556071721
1,1,normal,1556071726
0,0,normal,1556071731
0,0,normal,1556071736
0,0,normal,1556071741
0,0,normal,1556071746
0,0,normal,1556071751
0,0,normal,1556071756
0,0,normal,1556071761
0,0,normal,1556071766
0,0,normal,1556071771
0,0,normal,1556071776
1,1,normal,1556071781
0,0,normal,1556071786
0,0,normal,1556071791
0,0,normal,1556071796
0,0,normal,1556071801
0,0,normal,1556071806
0,0,normal,1556071811
0,0,normal,1556071816
0,0,normal,1556071821
0,0,normal,1556071826
0,0,normal,1556071831
0,0,normal,1556071836
0,0,normal,1556071841
0,0,normal,1556071846
0,0,normal,1556071851
0,0,normal,1556071856
0,0,normal,1556071861
0,0,normal,1556071866
0,0,normal,1556071871
0,0,normal,1556071876
0,0,normal,1556071881
0,0,normal,1556071886
0,0,normal,1556071891
0,0,normal,1556071896
0,0,normal,1556071901
0,0,normal,1556071906
0,0,normal,1556071911
0,0,normal,1556071916
0,0,normal,1556071921
0,0,normal,1556071926
0,0,normal,1556071931
0,0,normal,1556071936
0,0,normal,1556071941
0,0,normal,1556071946
0,0,normal,1556071951
1,1,normal,1556071956
0,0,normal,1556071961
0,0,normal,1556071966
0,0,normal,1556071971
0,0,normal,1556071976
0,0,normal,1556071981
0,0,normal,1556071986
0,0,normal,1556071991
0,0,normal,1556071996
0,0,normal,1556072001
0,0,normal,1556072006
0,0,normal,1556072011
0,0,normal,1556072016
0,0,normal,1556072021
0,0,normal,1556072026
0,0,normal,1556072031
0,0,normal,1556072036
0,0,normal,1556072041
1,1,normal,1556072046
0,0,normal,1556072051
0,0,normal,1556072056
0,0,normal,1556072061
0,0,normal,1556072066
1,1,normal,1556072071
0,0,normal,1556072076
0,0,normal,1556072081
0,0,normal,1556072086
0,0,normal,1556072091
0,0,normal,1556072096
0,0,normal,1556072101
0,0,normal,1556072106
0,0,normal,1556072111
0,0,normal,1556072116
0,0,normal,1556072121
0,0,normal,1556072126
0,0,normal,1556072131
0,0,normal,1556072136
0,0,normal,1556072141
0,0,normal,1556072146
0,0,normal,1556072151
0,0,normal,1556072156
0,0,normal,1556072161
0,0,normal,1556072166
0,0,normal,1556072171
0,0,normal,1556072176
0,0,normal,1556072181
0,0,normal,1556072186
0,0,normal,1556072191
0,0,normal,1556072196
0,0,normal,1556072201
0,0,normal,1556072206
0,0,normal,1556072211
0,0,normal,1556072216
0,0,normal,1556072221
0,0,normal,1556072226
0,0,normal,1556072231
0,0,normal,1556072236
0,0,normal,1556072241
0,0,normal,1556072246
0,0,normal,1556072251
0,0,normal,1556072256
0,0,normal,1556072261
0,0,normal,1556072266
0,0,normal,1556072271
0,0,normal,1556072276
0,0,normal,1556072281
0,0,normal,1556072286
0,0,normal,1556072291
0,0,normal,1556072296
0,0,normal,1556072301
0,0,normal,1556072306
0,0,normal,1556072311
0,0,normal,1556072316
0,0,normal,1556072321
0,0,normal,1556072326
0,0,normal,1556072331
0,0,normal,1556072336
0,0,normal,1556072341
0,0,normal,1556072346
1,1,normal,1556072351
0,0,normal,1556072356
0,0,normal,1556072361
0,0,normal,1556072366
0,0,normal,1556072371
0,0,normal,1556072376
0,0,normal,1556072381
0,0,normal,1556072386
1,1,normal,1556072391
0,0,normal,1556072396
0,0,normal,1556072401
1,1,normal,1556072406
0,0,normal,1556072411
0,0,normal,1556072416
1,1,normal,1556072421
0,0,normal,1556072426
0,0,normal,1556072431
0,0,normal,1556072436
1,1,normal,1556072441
0,0,normal,1556072446
0,0,normal,1556072451
0,0,normal,1556072456
0,0,normal,1556072461
0,0,normal,1556072466
0,0,normal,1556072471
0,0,normal,1556072476
0,0,normal,1556072481
0,0,normal,1556072486
0,0,normal,1556072491
0,0,normal,1556072496
0,0,normal,1556072501
0,0,normal,1556072506
0,0,normal,1556072511
0,0,normal,1556072516
0,0,normal,1556072521
0,0,normal,1556072526
0,0,normal,1556072531
0,0,normal,1556072536
0,0,normal,1556072541
0,0,normal,1556072546
0,0,normal,1556072551
0,0,normal,1556072556
0,0,normal,1556072561
0,0,normal,1556072566
0,0,normal,1556072571
1,1,normal,1556072576
0,0,normal,1556072581
0,0,normal,1556072586
0,0,normal,1556072591
0,0,normal,1556072596
0,0,normal,1556072601
0,0,normal,1556072606
0,0,normal,1556072611
0,0,normal,1556072616
0,0,normal,1556072621
0,0,normal,1556072626
1,1,normal,1556072631
1,1,normal,1556072636
0,0,normal,1556072641
0,0,normal,1556072646
0,0,normal,1556072651
1,1,normal,1556072656
0,0,normal,1556072661
0,0,normal,1556072666
0,0,normal,1556072671
1,1,normal,1556072676
0,0,normal,1556072681
0,0,normal,1556072686
0,0,normal,1556072691
0,0,normal,1556072696
0,0,normal,1556072701
0,0,normal,1556072706
1,1,normal,1556072711
0,0,normal,1556072716
0,0,normal,1556072721
0,0,normal,1556072726
0,0,normal,1556072731
0,0,normal,1556072736
0,0,normal,1556072741
0,0,normal,1556072746
0,0,normal,1556072751
0,0,normal,1556072756
0,0,normal,1556072761
0,0,normal,1556072766
0,0,normal,1556072771
0,0,normal,1556072776
0,0,normal,1556072781
0,0,normal,1556072786
0,0,normal,1556072791
0,0,normal,1556072796
0,0,normal,1556072801
0,0,normal,1556072806
0,0,normal,1556072811
0,0,normal,1556072816
0,0,normal,1556072821
0,0,normal,1556072826
0,0,normal,1556072831
0,0,normal,1556072836
1,1,normal,1556072841
0,0,normal,1556072846
0,0,normal,1556072851
0,0,normal,1556072856
0,0,normal,1556072861
0,0,normal,1556072866
0,0,normal,1556072871
0,0,normal,1556072876
0,0,normal,1556072881
0,0,normal,1556072886
0,0,normal,1556072891
0,0,normal,1556072896
0,0,normal,1556072901
0,0,normal,1556072906
0,0,normal,1556072911
0,0,normal,1556072916
0,0,normal,1556072921
0,0,normal,1556072926
0,0,normal,1556072931
0,0,normal,1556072936
0,0,normal,1556072941
0,0,normal,1556072946
0,0,normal,1556072951
0,0,normal,1556072956
0,0,normal,1556072961
0,0,normal,1556072966
0,0,normal,1556072971
0,0,normal,1556072976
0,0,normal,1556072981
0,0,normal,1556072986
0,0,normal,1556072991
0,0,normal,1556072996
0,0,normal,1556073001
0,0,normal,1556073006
0,0,normal,1556073011
0,0,normal,1556073016
0,0,normal,1556073021
0,0,normal,1556073026
0,0,normal,1556073031
0,0,normal,1556073036
0,0,normal,1556073041
1,1,normal,1556073046
0,0,normal,1556073051
0,0,normal,1556073056
1,1,normal,1556073061
1,1,normal,1556073066
0,0,normal,1556073071
0,0,normal,1556073076
0,0,normal,1556073081
0,0,normal,1556073086
0,0,normal,1556073091
0,0,normal,1556073096
0,0,normal,1556073101
0,0,normal,1556073106
0,0,normal,1556073111
1,1,normal,1556073116
0,0,normal,1556073121
1,1,normal,1556073126
1,1,normal,1556073131
0,0,normal,1556073136
1,1,normal,1556073141
1,1,normal,1556073146
0,0,normal,1556073151
1,1,normal,1556073156
0,0,normal,1556073161
0,0,normal,1556073166
1,1,normal,1556073171
0,0,normal,1556073176
0,0,normal,1556073181
0,0,normal,1556073186
0,0,normal,1556073191
0,0,normal,1556073196
1,1,normal,1556073201
0,0,normal,1556073206
0,0,normal,1556073211
1,1,normal,1556073216
1,1,normal,1556073221
1,1,normal,1556073226
0,0,normal,1556073231
0,0,normal,1556073236
0,0,normal,1556073241
0,0,normal,1556073246
0,0,normal,1556073251
0,0,normal,1556073256
0,0,normal,1556073261
0,0,normal,1556073266
0,0,normal,1556073271
0,0,normal,1556073276
0,0,normal,1556073281
0,0,normal,1556073286
0,0,normal,1556073291
0,0,normal,1556073296
0,0,normal,1556073301
0,0,normal,1556073306
1,1,normal,1556073311
0,0,normal,1556073316
0,0,normal,1556073321
0,0,normal,1556073326
0,0,normal,1556073331
0,0,normal,1556073336
1,1,normal,1556073341
0,0,normal,1556073346
0,0,normal,1556073351
0,0,normal,1556073356
0,0,normal,1556073361
0,0,normal,1556073366
0,0,normal,1556073371
0,0,normal,1556073376
0,0,normal,1556073381
0,0,normal,1556073386
0,0,normal,1556073391
0,0,normal,1556073396
0,0,normal,1556073401
0,0,normal,1556073406
0,0,normal,1556073411
0,0,normal,1556073416
1,1,normal,1556073421
0,0,normal,1556073426
0,0,normal,1556073431
0,0,normal,1556073436
0,0,normal,1556073441
0,0,normal,1556073446
0,0,normal,1556073451
0,0,normal,1556073456
0,0,normal,1556073461
1,1,normal,1556073466
1,1,normal,1556073471
0,0,normal,1556073476
0,0,normal,1556073481
0,0,normal,1556073486
0,0,normal,1556073491
0,0,normal,1556073496
0,0,normal,1556073501
0,0,normal,1556073506
1,1,normal,1556073511
0,0,normal,1556073516
0,0,normal,1556073521
0,0,normal,1556073526
0,0,normal,1556073531
0,0,normal,1556073536
0,0,normal,1556073541
0,0,normal,1556073546
0,0,normal,1556073551
0,0,normal,1556073556
1,1,normal,1556073561
0,0,normal,1556073566
0,0,normal,1556073571
0,0,normal,1556073576
0,0,normal,1556073581
0,0,normal,1556073586
0,0,normal,1556073591
1,1,normal,1556073596
0,0,normal,1556073601
0,0,normal,1556073606
0,0,normal,1556073611
1,1,normal,1556073616
0,0,normal,1556073621
0,0,normal,1556073626
0,0,normal,1556073631
0,0,normal,1556073636
0,0,normal,1556073641
0,0,normal,1556073646
0,0,normal,1556073651
0,0,normal,1556073656
0,0,normal,1556073661
0,0,normal,1556073666
0,0,normal,1556073671
0,0,normal,1556073676
0,0,normal,1556073681
1,1,normal,1556073686
0,0,normal,1556073691
0,0,normal,1556073696
0,0,normal,1556073701
1,1,normal,1556073706
0,0,normal,1556073711
0,0,normal,1556073716
0,0,normal,1556073721
0,0,normal,1556073726
0,0,normal,1556073731
0,0,normal,1556073736
0,0,normal,1556073741
0,0,normal,1556073746
0,0,normal,1556073751
0,0,normal,1556073756
1,1,normal,1556073761
0,0,normal,1556073766
0,0,normal,1556073771
0,0,normal,1556073776
0,0,normal,1556073781
0,0,normal,1556073786
0,0,normal,1556073791
0,0,normal,1556073796
0,0,normal,1556073801
0,0,normal,1556073806
0,0,normal,1556073811
0,0,normal,1556073816
0,0,normal,1556073821
0,0,normal,1556073826
0,0,normal,1556073831
0,0,normal,1556073836
0,0,normal,1556073841
1,1,normal,1556073846
0,0,normal,1556073851
0,0,normal,1556073856
0,0,normal,1556073861
0,0,normal,1556073866
0,0,normal,1556073871
0,0,normal,1556073876
0,0,normal,1556073881
0,0,normal,1556073886
0,0,normal,1556073891
0,0,normal,1556073896
0,0,normal,1556073901
1,1,normal,1556073906
0,0,normal,1556073911
0,0,normal,1556073916
0,0,normal,1556073921
0,0,normal,1556073926
0,0,normal,1556073931
0,0,normal,1556073936
0,0,normal,1556073941
0,0,normal,1556073946
0,0,normal,1556073951
0,0,normal,1556073956
0,0,normal,1556073961
0,0,normal,1556073966
0,0,normal,1556073971
0,0,normal,1556073976
0,0,normal,1556073981
0,0,normal,1556073986
0,0,normal,1556073991
0,0,normal,1556073996
0,0,normal,1556074001
0,0,normal,1556074006
0,0,normal,1556074011
0,0,normal,1556074016
0,0,normal,1556074021
0,0,normal,1556074026
0,0,normal,1556074031
0,0,normal,1556074036
0,0,normal,1556074041
0,0,normal,1556074046
1,1,normal,1556074051
0,0,normal,1556074056
0,0,normal,1556074061
0,0,normal,1556074066
0,0,normal,1556074071
0,0,normal,1556074076
1,1,normal,1556074081
0,0,normal,1556074086
0,0,normal,1556074091
0,0,normal,1556074096
0,0,normal,1556074101
0,0,normal,1556074106
0,0,normal,1556074111
0,0,normal,1556074116
0,0,normal,1556074121
0,0,normal,1556074126
0,0,normal,1556074131
0,0,normal,1556074136
1,1,normal,1556074141
0,0,normal,1556074146
0,0,normal,1556074151
0,0,normal,1556074156
0,0,normal,1556074161
0,0,normal,1556074166
0,0,normal,1556074171
1,1,normal,1556074176
0,0,normal,1556074181
0,0,normal,1556074186
0,0,normal,1556074191
0,0,normal,1556074196
0,0,normal,1556074201
0,0,normal,1556074206
0,0,normal,1556074211
1,1,normal,1556074216
0,0,normal,1556074221
0,0,normal,1556074226
0,0,normal,1556074231
0,0,normal,1556074236
0,0,normal,1556074241
0,0,normal,1556074246
0,0,normal,1556074251
0,0,normal,1556074256
0,0,normal,1556074261
0,0,normal,1556074266
0,0,normal,1556074271
0,0,normal,1556074276
0,0,normal,1556074281
0,0,normal,1556074286
0,0,normal,1556074291
0,0,normal,1556074296
1,1,normal,1556074301
0,0,normal,1556074306
0,0,normal,1556074311
0,0,normal,1556074316
1,1,normal,1556074321
0,0,normal,1556074326
0,0,normal,1556074331
0,0,normal,1556074336
1,1,normal,1556074341
0,0,normal,1556074346
0,0,normal,1556074351
0,0,normal,1556074356
1,1,normal,1556074361
1,1,normal,1556074366
0,0,normal,1556074371
1,1,normal,1556074376
0,0,normal,1556074381
0,0,normal,1556074386
0,0,normal,1556074391
0,0,normal,1556074396
0,0,normal,1556074401
0,0,normal,1556074406
0,0,normal,1556074411
1,1,normal,1556074416
0,0,normal,1556074421
0,0,normal,1556074426
0,0,normal,1556074431
0,0,normal,1556074436
1,1,normal,1556074441
0,0,normal,1556074446
0,0,normal,1556074451
0,0,normal,1556074456
0,0,normal,1556074461
0,0,normal,1556074466
0,0,normal,1556074471
0,0,normal,1556074476
0,0,normal,1556074481
0,0,normal,1556074486
0,0,normal,1556074491
0,0,normal,1556074496
1,1,normal,1556074501
0,0,normal,1556074506
0,0,normal,1556074511
0,0,normal,1556074516
0,0,normal,1556074521
0,0,normal,1556074526
0,0,normal,1556074531
0,0,normal,1556074536
1,1,normal,1556074541
0,0,normal,1556074546
0,0,normal,1556074551
0,0,normal,1556074556
0,0,normal,1556074561
0,0,normal,1556074566
0,0,normal,1556074571
0,0,normal,1556074576
0,0,normal,1556074581
0,0,normal,1556074586
0,0,normal,1556074591
0,0,normal,1556074596
0,0,normal,1556074601
0,0,normal,1556074606
